galaxy_id,team_release,field_id,shard_index,status,reason,response_products_used,n_profile_annuli,profile_q_source,profile_rmax_arcsec,moment0_shape,mask_shape,n_mask_finite_pixels,pixel_scale_arcsec,moment0_inside_mask_sum,moment0_inside_mask_negative_pixels,mom0_url,mask_url,mom0_sha256,mask_sha256,mom0_bytes,mask_bytes
WALLABY J130315-193958,NGC 5044 TR3,NGC5044,2,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,39x38,92x39x38,247,6.000000000012,126896.3359375,43,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130315-193958_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130315-193958_NGC_5044_TR3_mask.fits,c36130cbbb9bf9b519f564e1e3b9740abc039741928dd13af893d669949acf04,8d01a74ab834e883677e2eb522150280b8c07b7ba9179b56528798160bf46ff9,20160,149760
WALLABY J130316-115951,NGC 5044 TR3,NGC5044,3,profile_rejected,source radial support contains fewer than 8 pixel-scale annuli,False,,,,32x33,65x32x33,123,6.000000000012,50594.109375,10,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130316-115951_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130316-115951_NGC_5044_TR3_mask.fits,2b0d592cc2cf0e39c9dffd61a7786340c1c314e6751fb4c84a4cb41402a96a60,042de695335e817c96aeba4a44718b21903aefd75b5ac387a82eadf761b6c736,17280,80640
WALLABY J130317-140446,NGC 5044 TR3,NGC5044,20,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,37x37,117x37x37,234,6.000000000012,70954.515625,57,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130317-140446_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130317-140446_NGC_5044_TR3_mask.fits,da9d4b64813f16c3a9c387fac91c8f9da326ce9830bdab45c6ef3f3e89481be7,b878e2aefa3b3fd8351d870e867508c27363d6f099848dfd7595fdab01463638,17280,172800
WALLABY J130320-112144,NGC 5044 TR3,NGC5044,16,pass,,False,15,0.626664135687394,90.00000000018001,42x41,94x42x41,221,6.000000000012,72059.421875,6,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130320-112144_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130320-112144_NGC_5044_TR3_mask.fits,77d405fdd489044bae4f875bd6b8fad61008a689bc5f6de8e7bfd2c347db2f74,d030b5d493c8c92a206a23508e06063127e4eb4fb792aa78aa62feb41fb11380,20160,175680
WALLABY J130320-193543,NGC 5044 TR3,NGC5044,2,pass,,False,12,0.7690754361838936,72.000000000144,38x32,72x38x32,151,6.000000000012,64637.3671875,15,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130320-193543_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130320-193543_NGC_5044_TR3_mask.fits,e115cccf491a586457ce3ae28f8663d445dc4b2231f97c7fe3df9d42b855bcbf,5c16052efb8a2ac1eacace1d7f1a7167e7f49ce9d2e864dc0773d58880a24a77,17280,100800
WALLABY J130321-134144,NGC 5044 TR3,NGC5044,17,pass,,False,15,0.594722324943975,90.00000000018001,40x42,96x40x42,260,6.000000000012,92469.6328125,26,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130321-134144_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130321-134144_NGC_5044_TR3_mask.fits,13bd5ea0d0e42b05ab8a7f71fe66a3f7ec13b8e0f814917e47b7d89c23278729,71910f5ef525250f0ddb1cea869f38a344720eed6d30080ebdfae7ebd345f358,20160,172800
WALLABY J130322-130612,NGC 5044 TR3,NGC5044,10,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,35x38,80x35x38,192,6.000000000012,71738.375,16,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130322-130612_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130322-130612_NGC_5044_TR3_mask.fits,3ec922fb8a6e0d924d5277de9f00f04f43528bc0538348f7555b94ef2c5880c3,2ba6ab773a6fad9e06c7aa7a3c6ce9c5871c69fac049c728ea9e87b073f39944,17280,118080
WALLABY J130323-172339,NGC 5044 TR3,NGC5044,6,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,39x43,80x39x43,315,6.000000000012,237053.15625,42,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130323-172339_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130323-172339_NGC_5044_TR3_mask.fits,f5153d7812539f34a271baa28bd952bc06b73ce8f228706c0f9946d71d0db04d,1a3bfd5d243afed96a78cf95384c0e8ec03fdde1ab8eb1083e49b0dab873ce80,20160,146880
WALLABY J130325-153818,NGC 5044 TR3,NGC5044,1,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,42x43,72x42x43,321,6.000000000012,128635.3671875,78,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130325-153818_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130325-153818_NGC_5044_TR3_mask.fits,9ff4d1434ae356dddf3184a0d19ae9a49a6c6d42cd9062da683c23064589d473,ec1ef3371b65a5cfc1fc8bea21d96b5d9e21a3c71046b12b180cbd8e41d4dbb2,20160,144000
WALLABY J130326-163847,NGC 5044 TR3,NGC5044,0,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,34x30,60x34x30,105,6.000000000012,38967.05859375,9,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130326-163847_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130326-163847_NGC_5044_TR3_mask.fits,9eddb72057fd8c169bb37384ceb7595521586cee0a275f80ef21913c65a97e40,a84b2c746c101404a454a695490bee72dad310f5c5a15c11351cb50182598c14,17280,74880
WALLABY J130327-202706,NGC 5044 TR3,NGC5044,16,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,37x32,90x37x32,153,6.000000000012,86106.671875,28,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130327-202706_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130327-202706_NGC_5044_TR3_mask.fits,2ddcc132846f5a87accb05c3ff611fe4cdc1f7da68e09eafe5a072f1474eb15c,68fb068ce8bf338d1b8ef021be57dedbbd9982db39560b45498fe7b963d4343b,17280,118080
WALLABY J130328-115201,NGC 5044 TR3,NGC5044,21,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,46x38,86x46x38,317,6.000000000012,142349.40625,40,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130328-115201_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130328-115201_NGC_5044_TR3_mask.fits,9ce69f23cf02ae0ae9f8166e046f8ee54aedc0e98d6b925e63fd4062407ae8f9,ec527f55cd19103351a25fd512ca36abc210acb378052e96a380c9314095956e,20160,164160
WALLABY J130328-120420,NGC 5044 TR3,NGC5044,21,pass,,False,12,0.8844525870406464,72.000000000144,38x38,76x38x38,253,6.000000000012,110145.015625,64,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130328-120420_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130328-120420_NGC_5044_TR3_mask.fits,bc59d39020d9014c4fcfdef2207021983295b724f9f73c2412ca4d16290ada53,3457bf3a5bc0e8898c6915976d27c679ac235d5d03d11f89526518320109f75d,20160,123840
WALLABY J130334-163733,NGC 5044 TR3,NGC5044,5,pass,,False,13,0.6586122891753924,78.000000000156,40x35,98x40x35,231,6.000000000012,113934.71875,20,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130334-163733_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130334-163733_NGC_5044_TR3_mask.fits,4ff1aae2966a2df277c81e03ebc3fe243564bbeebc1a5e0daa5d98e791c29839,acc5a21705af9734ffec63ccd355df8ae7b6ba0142d44f1a612dccff75cd88ef,17280,149760
WALLABY J130337-155652,NGC 5044 TR3,NGC5044,17,pass,,False,9,0.8501006838850726,54.000000000108,33x35,45x33x35,145,6.000000000012,35159.40234375,12,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130337-155652_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130337-155652_NGC_5044_TR3_mask.fits,d0f1db4f46c2ab5d3b7f38da435787c6e79efd3cb5aba1839e1e18c93a5f85ad,66d3afbb0d7c29b62b954d6b105782a30000b6fee49e402395a2277a07337b2f,17280,66240
WALLABY J130340-113541,NGC 5044 TR3,NGC5044,11,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,38x37,67x38x37,227,6.000000000012,121514.859375,31,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130340-113541_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130340-113541_NGC_5044_TR3_mask.fits,014b29c076bcb5f2fc8e85f1f45ab391a8bbf990a9cc63c21eeeb92b235ccb54,68adcb1067f6413be4b88e1c6de61fd7b3e231661e3fa7155713a72d0e489836,17280,106560
WALLABY J130340-211340,NGC 5044 TR3,NGC5044,22,pass,,False,12,0.7142243451240282,72.000000000144,37x39,84x37x39,225,6.000000000012,126909.546875,28,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130340-211340_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130340-211340_NGC_5044_TR3_mask.fits,dd01b7c1dddaf088690f678fd4665b1ad89cc06b644f4c5afe61b722cd42fa39,f8bab6160521e8927996e9e958d707d6f97cd22f8a32f88dbde40399050bc5de,20160,135360
WALLABY J130342-123045,NGC 5044 TR3,NGC5044,19,pass,,False,14,0.7877234533276835,84.000000000168,41x38,84x41x38,256,6.000000000012,82032.3515625,56,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130342-123045_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130342-123045_NGC_5044_TR3_mask.fits,e40ee8817a1baf3ed99f78457c0a7221c1c5bbd5e8e68d3301e32a109ba2f5ce,ee70aeebf0d0fce49efd0ec2e4009f81374ae9d9c584bbe07bf02239d992e29d,20160,144000
WALLABY J130343-162557,NGC 5044 TR3,NGC5044,8,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,38x38,57x38x38,253,6.000000000012,132908.96875,52,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130343-162557_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130343-162557_NGC_5044_TR3_mask.fits,bb81dbf2309ec56548fee0cd3545013610f8713ded303ce0981dcbc6c1f74cf1,98019552a4b3031683b03b7f826b858a622549bffc0dbd626cd606bc1b5f1aa5,20160,95040
WALLABY J130343-165607,NGC 5044 TR3,NGC5044,1,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,41x39,68x41x39,295,6.000000000012,113766.5625,53,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130343-165607_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130343-165607_NGC_5044_TR3_mask.fits,efe1eaeb2523a4d5064cf9daadf528f686352c9a3237774db196c11a46a0bcde,8d0e73e0f41d6d4b85dee94cf398b7f4e0439802bdacfc2c9831d3c63933fb8f,20160,120960
WALLABY J130346-113711,NGC 5044 TR3,NGC5044,8,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,38x38,91x38x38,228,6.000000000012,153840.8125,54,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130346-113711_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130346-113711_NGC_5044_TR3_mask.fits,caf36c2eb8034745c131033562c8bbc43093fb1ae4781f322aee997af21ed1ca,5d6a32b963a256b92af214b12c5495f078d70718f7b54f46eed77c593d8750e6,20160,144000
WALLABY J130347-180311,NGC 5044 TR3,NGC5044,20,pass,,False,10,0.852351539842332,60.000000000120004,31x35,55x31x35,164,6.000000000012,46049.28125,14,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130347-180311_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130347-180311_NGC_5044_TR3_mask.fits,d3cd112b32fd3613f1cafa11775ba1044f0a9281cac34032f7530ac2d09ceb5b,8dbe54b08ad18e05abe9cc88005e252b4a4a390399a2f71669d0c5b9a79d4e1e,17280,72000
WALLABY J130350-163312,NGC 5044 TR3,NGC5044,8,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,43x49,190x43x49,440,6.000000000012,379192.03125,65,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130350-163312_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130350-163312_NGC_5044_TR3_mask.fits,20087283989a3444706c5d8f9765b75af37e145b3ccc69dbf1b077543e1ab6d6,62e944a7af3da58319e94e066eb6aaab69cf966971e00478ed5fbdee3be46721,20160,414720
WALLABY J130353-192550,NGC 5044 TR3,NGC5044,15,pass,,False,9,0.614723279727289,54.000000000108,31x30,80x31x30,85,6.000000000012,36171.953125,13,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130353-192550_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130353-192550_NGC_5044_TR3_mask.fits,55ff5ea3258eea87b2b120d2e2fb147f91121b2c393a7e6662cd6b466460b12f,8eb167611271bd6ecdae3d0a10268eb4a65610529d697a6382ee65c5f1133364,17280,86400
WALLABY J130355-163807,NGC 5044 TR3,NGC5044,22,pass,,False,12,0.7619985358617904,72.000000000144,38x37,80x38x37,212,6.000000000012,68903.015625,11,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130355-163807_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130355-163807_NGC_5044_TR3_mask.fits,b726ea0a6dc268845c872e3b04c14909900f162e4b106f4d88de6f56bbb1874a,8543cb7e0a73b44394b2ac2796ae425419f3d0850042891ce52a8878ff592655,17280,126720
WALLABY J130357-112956,NGC 5044 TR3,NGC5044,16,pass,,False,38,0.6230837734003919,228.000000000456,56x67,156x56x67,809,6.000000000012,310090.78125,89,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130357-112956_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130357-112956_NGC_5044_TR3_mask.fits,db1665a48dbfdb7e003076b5225c02217c111dddb91e3bb0f3d318cec1bc720a,d2386744fe2c168a5a29ccf88b9f35ace2d3a02fa3c5d5644abcc87e52421e5c,28800,599040
WALLABY J130358-143526,NGC 5044 TR3,NGC5044,13,pass,,False,10,0.8403175004177624,60.000000000120004,36x35,61x36x35,188,6.000000000012,51279.5234375,19,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130358-143526_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130358-143526_NGC_5044_TR3_mask.fits,978411838c0c3938dc53a965c9bb28dcd805bc3fe2c8f7cc0fa2db6dca93187d,314d8df0674d612e7d455036c3a1a8d09ab0683d330c69d67f31c5122b53697c,17280,89280
WALLABY J130358-164910,NGC 5044 TR3,NGC5044,16,pass,,False,10,0.783679131668651,60.000000000120004,33x35,77x33x35,143,6.000000000012,52813.90625,6,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130358-164910_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130358-164910_NGC_5044_TR3_mask.fits,b0701eeab7a1cc0afcc420319b90b0a6ad0ce73397199bea6370dc06f0b37644,a4d2261a03584a5a81e05a9ec48d78303949d462d4cd11cd72dedc7a5a388a6e,17280,100800
WALLABY J130400-165409,NGC 5044 TR3,NGC5044,11,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,42x43,83x42x43,269,6.000000000012,100987.65625,58,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130400-165409_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130400-165409_NGC_5044_TR3_mask.fits,b8ab12f4e0b4c9e307d569f4fcc83592bd4dda05456215f4be69ec7eea264551,cb9746789812826600d5bbce2df3d8f89036c9d698359d48862121c2dd76d884,20160,164160
WALLABY J130401-112916,NGC 5044 TR3,NGC5044,23,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,41x38,76x41x38,265,6.000000000012,104421.921875,58,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130401-112916_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130401-112916_NGC_5044_TR3_mask.fits,e6aa9b3b74d712bd79889c69b73b367a6008f4839c0d3d4848a95e0ddced201d,450ce1a1c2c2a972466a5184b04d50b1346d1db28d15bd43941277f01c0cf9eb,20160,132480
WALLABY J130401-170100,NGC 5044 TR3,NGC5044,2,pass,,False,22,0.9217364644985021,132.000000000264,51x48,83x51x48,668,6.000000000012,291541.1875,90,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130401-170100_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130401-170100_NGC_5044_TR3_mask.fits,26e1cf7b48719d3a162d91587f806141d566b7bbc69c9836d7d9de4dcb494811,527d74ac98067dd3572baa9b5cf143876ae313fc94dc29e6968d705063a9ad68,23040,216000
WALLABY J130401-200110,NGC 5044 TR3,NGC5044,0,pass,,False,10,0.745403284317019,60.000000000120004,33x33,86x33x33,121,6.000000000012,54853.76953125,7,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130401-200110_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130401-200110_NGC_5044_TR3_mask.fits,c3f72c2081cb395f6f1ac88cf6fa3b69dc92ef45278cd0f3f7a2b3212edf6eb9,3814b8f9998ec487493d05a86afdaab3d64c4939c3b8b8879d5b63d013afa16c,17280,106560
WALLABY J130405-141215,NGC 5044 TR3,NGC5044,11,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,42x41,55x42x41,322,6.000000000012,84565.84375,71,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130405-141215_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130405-141215_NGC_5044_TR3_mask.fits,0105b9f64a11412664b8d9d3b0cbaa95c52eae7848e3285b9f2ad5b22ca856dc,6ecc51f495e82b792d1867042a2d75b4bb1028682672afd48a21854c8d8bb318,20160,106560
WALLABY J130408-142339,NGC 5044 TR3,NGC5044,4,pass,,False,22,0.5502555238288015,132.000000000264,48x39,85x48x39,308,6.000000000012,128480.2578125,38,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130408-142339_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130408-142339_NGC_5044_TR3_mask.fits,3b816574a7082f7c156c4b682ed65d0e8a69cafdc4415409e5920969e9308eb8,5114fc9fd6859f9f994fcaf3989f216a698351cfab62398b7dcf546fe7767233,20160,172800
WALLABY J130408-192102,NGC 5044 TR3,NGC5044,7,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,40x45,115x40x45,357,6.000000000012,188426.625,79,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130408-192102_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130408-192102_NGC_5044_TR3_mask.fits,c73a2244e34559cbe2392ef185de64891c6496b14e4088f33e616d2314a37b6b,74207b2ba5a56b3ce50b36ee096f4418a6738aad58eafe2cea05fd69982291e8,20160,218880
WALLABY J130410-134334,NGC 5044 TR3,NGC5044,13,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,42x39,75x42x39,305,6.000000000012,174040.3125,45,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130410-134334_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130410-134334_NGC_5044_TR3_mask.fits,d64eb36d4d8ad51c7c84282fc063a479cab39a764d3b71387f5045386616b6ff,1601ae536bf310b9f83ce178ce2327f8f7c295bfc49d2569b103156aa1a16b26,20160,135360
WALLABY J130410-174551,NGC 5044 TR3,NGC5044,9,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,33x34,68x33x34,137,6.000000000012,47112.453125,26,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130410-174551_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130410-174551_NGC_5044_TR3_mask.fits,6bab3a85cbe8d806017b23b526c53fbba9731b452fdb62b6719c6f07857cee12,49b996ba2bec1354821c61fd092e1da32d0d0d6d16236bc4e0396b5e5eea3005,17280,89280
WALLABY J130413-113048,NGC 5044 TR3,NGC5044,22,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,39x40,96x39x40,267,6.000000000012,91958.671875,29,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130413-113048_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130413-113048_NGC_5044_TR3_mask.fits,7b42a7ce381c5c8ee1393256a229c7a4295f332986a1de728d90c85c8ff3756e,1a458e612b0a246d90fbd1dc467954fcbafe83cf72bc1f6dde555d32335e588e,20160,161280
WALLABY J130414-191227,NGC 5044 TR3,NGC5044,3,pass,,False,11,0.7090282076923171,66.000000000132,34x35,117x34x35,169,6.000000000012,73376.1640625,18,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130414-191227_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130414-191227_NGC_5044_TR3_mask.fits,81464325e14e3deea90587822c9e8b136b9437baaabda5176b08a39b358959db,6dbd5c6974c568b8131f4ef5f854a816466511caf81e8de3fa37852e44d15b1a,17280,152640
WALLABY J130415-102023,NGC 5044 TR3,NGC5044,9,pass,,False,65,0.4627389020718569,390.00000000078,111x74,168x111x74,3210,6.000000000012,4483766.5,150,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130415-102023_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130415-102023_NGC_5044_TR3_mask.fits,615ec67dd6e887dc22bcebc87681fb312f1f282c478beb98b6014773f401ef22,015a933798ab8d95f75901cf4d049eac2060050ecba7830735131dd8758335b1,46080,1393920
WALLABY J130417-165026,NGC 5044 TR3,NGC5044,15,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,36x38,73x36x38,217,6.000000000012,65712.8046875,15,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130417-165026_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J130417-165026_NGC_5044_TR3_mask.fits,5fb8c9e41c170e4d75cfa5065ddfb84c096c04f53bf7de756f8f45582c96d91d,dce6852e23db43da994056a594ea247554f302145024fd6ae9b3f0e7071b839a,17280,112320
